timestamp,city,pm25,pm10,no2,co
2023-03-08,Delhi,71.2114777291026,88.80542045087876,56.32411303931635,0.6139717244078735
2023-03-09,Delhi,68.39933269954524,123.26851443215229,54.412732890661154,0.6128275697641121
2023-03-10,Delhi,92.4474562823244,120.25582652548968,30.18491348952049,0.9924206948526542
2023-03-11,Delhi,77.98589543360205,104.99457807103013,40.69802084990019,0.822937280627648
2023-03-12,Delhi,76.70276017876873,136.55326686302618,55.86016816145352,0.6524369002346302
2023-03-13,Delhi,106.995500619844,71.19780501193745,38.482149049644164,1.0176634412969152
2023-03-14,Delhi,79.2148780160255,104.43251200448515,37.918777496427246,0.8013998130682335
2023-03-15,Delhi,66.15952864583683,141.24005242552562,43.57015485965047,0.7614180809478692
2023-03-16,Delhi,88.49399813149876,127.68248802191523,48.1286211883896,1.0259257683847225
2023-03-17,Delhi,62.56507483616892,105.99547399507576,47.472936051232615,1.022074053086693
2023-03-18,Delhi,74.68647609053778,122.93318458271955,52.77664895788425,0.7816857222328341
2023-03-19,Delhi,83.20646071755057,114.94518368915264,37.8231879677278,1.119755370397438
2023-03-20,Delhi,87.38124523482045,140.33774090001597,53.05478807154329,0.9042007683265518
2023-03-21,Delhi,85.22929456942445,112.2433310851636,43.24166352488442,0.8739713891264631
2023-03-22,Delhi,76.45493947489078,134.87892563592283,31.817793167665275,1.3184774551370921
2023-03-23,Delhi,59.90973927750447,89.6452846803067,51.581108735000676,1.0583325387925873
2023-03-24,Delhi,84.36179725578234,135.70863773160698,39.87753227153085,0.7205491257028337
2023-03-25,Delhi,76.1370683729059,103.07095721219721,49.75119733417751,0.8705885236995723
2023-03-26,Delhi,62.61754204811233,111.96535395867517,44.12931454275624,0.7872550894392051
2023-03-27,Delhi,62.666694066503524,126.09218028729781,42.44966571108723,0.798611364925774
2023-03-28,Delhi,67.93442541572516,125.80124843394091,25.519156585026757,0.6185072451246889
2023-03-29,Delhi,64.22333668121345,114.66382120720382,43.10907565598005,1.1950712433899104
2023-03-30,Delhi,87.86489434803029,116.00153675091433,39.80983792097311,0.6994941270724382
2023-03-31,Delhi,74.72230296011415,112.78353402699655,43.227185603380896,0.7345538112895355
2023-04-01,Delhi,82.79019771361759,158.31847282506445,38.91239851543143,0.9803423444197883
2023-04-02,Delhi,85.35215987566669,109.9694882028541,42.24092481810417,0.902518480156359
2023-04-03,Delhi,76.46514147823248,100.67475540361335,40.245101742589426,0.99959965824909
2023-04-04,Delhi,96.76715411692562,143.98177065213017,61.531824575115564,0.7465304874223901
2023-04-05,Delhi,88.08480955081018,124.5835501434588,61.89802933217672,0.7383403429289697
2023-04-06,Delhi,62.40417236728836,105.01518386389945,18.76104275690193,0.7948489956638478
2023-04-07,Delhi,63.61301007669453,123.75984466190519,43.41755975777159,1.2752341678431773
2023-04-08,Delhi,89.25635757279075,105.57740860843992,31.01585328651642,0.9983838343013012
2023-04-09,Delhi,55.19650189469037,165.78646914635885,51.79440120721287,0.8061648695790591
2023-04-10,Delhi,49.30298206363683,153.84680935413533,38.85460154747382,1.1475632623946923
2023-04-11,Delhi,51.08358511808449,105.01562442615568,40.05243699718183,0.9093961187529485
2023-04-12,Delhi,68.24901792781135,135.57124830868747,29.323795706174057,0.8715241029957413
2023-04-13,Delhi,76.80443447567848,132.86097085146872,47.1161487808889,0.6750715816324262
2023-04-14,Delhi,51.98828743896567,151.94192054746273,43.323140119795916,0.7503026926886893
2023-04-15,Delhi,98.26727963283784,122.89186585732146,51.792971840638266,0.9135036962820218
2023-04-16,Delhi,105.91121887322981,163.8835210610801,37.51035851520926,1.094314190190871
2023-04-17,Delhi,84.68063924377721,154.21578893830872,30.350765394198955,1.037210291999688
2023-04-18,Delhi,90.87636730274382,76.03151283942213,28.16741487334225,0.49215356444797986
2023-04-19,Delhi,70.95889748333164,137.93855639489905,55.02357052096028,0.914818956083955
2023-04-20,Delhi,99.42923318356938,85.49746354462772,22.966175606448452,0.8888904602206763
2023-04-21,Delhi,80.76098173408961,119.18263129764767,19.325578999601234,0.8821759920974424
2023-04-22,Delhi,55.43295749242721,136.74181372075097,43.66598246096848,0.712024042734529
2023-04-23,Delhi,67.2919962399496,93.5196619527762,39.37320902726828,1.0910284641002477
2023-04-24,Delhi,60.21410930496684,132.60116288794612,34.69742381627559,0.7414254335475312
2023-04-25,Delhi,73.39454460068163,94.11894193951565,34.46350694652818,0.6604244214822304
2023-04-26,Delhi,104.47087699374583,120.88158879929321,33.00274492007414,0.9427959821468445
2023-04-27,Delhi,73.31507925463755,114.47576001166942,46.14166700043425,1.051501542009461
2023-04-28,Delhi,67.04248278584208,105.604543983883,37.24948302848356,0.439615767052883
2023-04-29,Delhi,52.27213406702172,154.17185668611313,56.449677135012834,0.8501927920887243
2023-04-30,Delhi,83.6483544458365,127.7812538635884,70.78880808455239,1.1239149822869154
2023-05-01,Delhi,73.0812361277885,96.11148898498936,23.935536797424277,0.9406927271734447
2023-05-02,Delhi,63.654738820735446,84.44365726005815,33.534271157574736,0.683690399277121
2023-05-03,Delhi,100.30712452608847,142.04099392373627,39.92027358683383,1.195988827778005
2023-05-04,Delhi,76.16052461471428,98.46789496679341,55.23124077269657,1.0077820087369318
2023-05-05,Delhi,59.441307685103155,115.2415330479098,31.24381746615243,0.6234400538071327
2023-05-06,Delhi,88.89266321297463,167.73541601175327,26.01432426180859,1.0125938473381142
2023-05-07,Delhi,65.24036146317259,107.8218654058826,34.07606075761131,0.7272018460640368
2023-05-08,Delhi,75.7278244191724,99.22624708972405,42.704568257798385,0.8899523781101726
2023-05-09,Delhi,71.41577929700385,97.31090844896005,34.23228669431667,1.0510782451651512
2023-05-10,Delhi,82.5137578143657,95.56111888003622,40.99332305429226,1.0502774246743578
2023-05-11,Delhi,49.95892078317942,133.58400480949837,33.37376241054153,1.0141197337186318
2023-05-12,Delhi,63.55111265186225,74.87794748338703,23.724575621168373,0.9096169893322764
2023-05-13,Delhi,78.89583752582223,97.39208437238979,46.38592458777374,0.567695987546208
2023-05-14,Delhi,74.00880302029024,89.72459500593858,33.48163892197841,0.9094797342632829
2023-05-15,Delhi,62.09379952074072,110.38611139425437,50.0629280921444,0.7846216260953702
2023-05-16,Delhi,87.53538168097712,91.75732863355955,45.298041779152825,1.18831372413158
2023-05-17,Delhi,37.92533249809066,100.07761861323809,45.7707212718054,0.8593909227914015
2023-05-18,Delhi,80.56718810056964,104.90037033210449,40.865897874729,0.8688645529215842
2023-05-19,Delhi,92.5167309248971,126.36052108253033,43.37602662075202,0.8176246067755065
2023-05-20,Delhi,67.6859066389126,109.18604530450948,43.944521423782966,0.8158031038359475
2023-05-21,Delhi,79.34662285344619,171.88501996613599,48.711247034316926,0.8347952935664318
2023-05-22,Delhi,93.01820883245918,109.79811567446122,19.61875464822146,0.6983827378165192
2023-05-23,Delhi,46.938121184612164,111.21216289896728,40.184183791895514,1.2352874624550565
2023-05-24,Delhi,79.90391060646245,114.52248677977839,48.294055811834895,0.45777293819842296
2023-05-25,Delhi,78.53421837162848,139.27162984717418,25.214137542201584,1.1287508086413858
2023-05-26,Delhi,80.07744611241621,109.61780215247997,46.32781866106285,1.3541385715608794
2023-05-27,Delhi,77.72799382587743,126.2055146575084,35.40639100459756,0.7300311261070417
2023-05-28,Delhi,87.45503724816368,98.59790435227832,40.715662372193925,0.8044685106469767
2023-05-29,Delhi,82.18469738619588,128.34155263217372,50.375399442578995,0.7979967202290505
2023-05-30,Delhi,70.95187597059943,95.53090710544231,35.55706739923888,0.9754600986089704
2023-05-31,Delhi,86.35482924968028,96.94586689555936,48.6960592010566,1.1711275717609901
2023-06-01,Delhi,81.20152354835551,166.91989531395166,32.26210800896427,0.6510690593377166
2023-06-02,Delhi,48.319196266435824,157.4011077872296,46.54365656354058,0.888883065817909
2023-06-03,Delhi,79.19952939479731,91.86277381754059,64.45751979616827,0.9258442363950455
2023-06-04,Delhi,76.64092191907339,138.1441655974673,44.810092317367136,0.9447768048558263
2023-06-05,Delhi,63.142883168320324,131.7867089283999,58.82024496475034,1.1690840092309955
2023-06-06,Delhi,98.89779939959095,107.21960808922037,30.10395179741419,0.8748426159800704
2023-06-07,Delhi,75.83587368433042,147.35478796177372,23.075353702851807,1.2059100638921227
2023-06-08,Delhi,72.62988152131516,109.3279732513145,29.878956247398325,0.5690286656268462
2023-06-09,Delhi,87.34755875942872,121.8329491797101,27.10039100258946,0.6409842455872767
2023-06-10,Delhi,69.96322951064808,161.72553813223482,37.40408648636395,0.5993714093763788
2023-06-11,Delhi,71.31385403871083,113.18191075630824,13.031133570584284,0.8891410266964376
2023-06-12,Delhi,71.53598204686983,137.40515912033547,58.48956094945345,1.1253130059095515
2023-06-13,Delhi,70.96666964167754,92.33685228145825,65.7335980324986,0.9118436868028976
2023-06-14,Delhi,75.2089393786942,119.39687282224992,41.98084760767855,0.8711279176152116
2023-06-15,Delhi,66.39506989679646,106.32852646899019,39.672467297840015,0.791315045773247
2023-06-16,Delhi,64.30731325984253,122.66075569229741,37.450227825791444,1.2007985977165379
2023-06-17,Delhi,35.23545287410482,147.28767129806155,52.46085192497629,0.4853219535183701
2023-06-18,Delhi,69.85968608879477,110.71397835010521,25.924883052821787,0.7444366624818249
2023-06-19,Delhi,58.34136231801257,163.80676108559055,49.35678393147461,1.1543110189988317
2023-06-20,Delhi,85.82508096064853,91.77370571956928,34.75479733720226,0.9978749122455837
2023-06-21,Delhi,56.66808286662082,137.8249607543097,37.59674601841865,0.8250358384900806
2023-06-22,Delhi,85.66439952305237,131.10658278715098,36.3903383418092,1.1318659606728496
2023-06-23,Delhi,58.78405008600154,135.3983901736066,45.93101257968384,0.838090712137202
2023-06-24,Delhi,79.89199533363177,88.72216059036742,49.24027019206901,0.8630195727114022
2023-06-25,Delhi,67.1591546922144,146.22523064592224,32.95656309457241,0.6183077407272881
2023-06-26,Delhi,51.65056239714144,135.150248783641,27.19570647503717,1.2509588363968729
2023-06-27,Delhi,43.77105888174417,162.41140920725095,42.11017467202618,0.8806573776259216
2023-06-28,Delhi,66.82621369786575,129.97840285880176,39.62365297575152,1.1206603764033043
2023-06-29,Delhi,76.71341472993059,123.75754403654695,36.36387787786144,0.8886108752557865
2023-06-30,Delhi,79.6170265333809,77.24579018358436,26.51814577894287,1.048652818804543
2023-07-01,Delhi,77.56298157191912,115.40041659118302,40.184339330653934,0.9695163410723342
2023-07-02,Delhi,66.90360479535957,100.54238186494219,41.958452550976816,0.7043254444769936
2023-07-03,Delhi,81.12379133571707,77.43540989405399,50.29155637325644,0.9945194964826086
2023-07-04,Delhi,78.84044601470814,144.56727459863785,56.65474444462576,1.102874013003626
2023-07-05,Delhi,47.38688653002532,88.01057583160747,33.75181422304321,0.9052182100421667
2023-07-06,Delhi,82.76488530703685,101.85640467116336,41.86766764477078,0.7489234135293354
2023-07-07,Delhi,65.82723295512078,84.83347257879444,30.767667538890958,0.6296630788767332
2023-07-08,Delhi,60.36190120534001,146.341044915196,30.50601111168057,1.426476412967478
2023-07-09,Delhi,82.39976851321333,124.62090309237185,31.416422198187867,1.0400619758817984
2023-07-10,Delhi,66.36543260643339,123.05024536613404,65.60084538268795,0.8807880200550701
2023-07-11,Delhi,92.23909989428513,102.42058937185281,39.65011509503038,1.254160127127102
2023-07-12,Delhi,65.5954941331835,165.31121394992323,47.07751935455475,0.7875066448211465
2023-07-13,Delhi,84.48611608583282,144.31386124066825,46.21809962217196,0.5859550560219087
2023-07-14,Delhi,64.09294236262697,113.81203411121238,39.25566570899954,1.0241344195101356
2023-07-15,Delhi,77.66551501399881,86.61639103224746,43.801978510059634,1.0221171490567647
2023-07-16,Delhi,83.3968567189656,147.01951813886555,48.33922154548904,0.9918360158456874
2023-07-17,Delhi,73.94751432812029,78.47597666210021,44.296182191325855,0.9415375374326223
2023-07-18,Delhi,79.0736825579306,88.08128560449227,29.189434595917376,1.1106305706665807
2023-07-19,Delhi,74.40667269215018,137.03751743431562,40.28318376130461,0.9059512278991491
2023-07-20,Delhi,89.07425708963997,107.09888179456566,40.96120776940983,0.8075449422589915
2023-07-21,Delhi,68.48255658851527,112.27069691328401,42.22133771633713,0.8042502756673046
2023-07-22,Delhi,93.83634188360281,97.63481744451241,38.13128355838641,0.8120537883451651
2023-07-23,Delhi,96.704668265306,124.91386941278937,50.31844539468635,0.6028879253926056
2023-07-24,Delhi,79.00575398803889,142.24076989058594,40.82283989275424,1.1130960750130703
2023-07-25,Delhi,67.24067324849442,155.23368600463948,62.9889812361925,0.8274322879120682
2023-07-26,Delhi,68.31746217898842,156.33461192794252,55.795721457307124,0.7954279945693463
2023-07-27,Delhi,68.69719774356214,112.95538477848731,26.55549488965723,0.7162696107031603
2023-07-28,Delhi,59.93788849871898,100.8050608723968,39.65315112613219,0.9468429465073042
2023-07-29,Delhi,98.25750739221115,95.04114898153023,49.843223984765835,0.8572022311548982
2023-07-30,Delhi,74.2580443552135,136.8704873041651,28.772779784377015,0.9764819492368102
2023-07-31,Delhi,77.49678312319584,132.31128160020373,42.89168643907818,1.3910600279821788
2023-08-01,Delhi,65.43390023623026,106.72507612495455,33.76859473575236,0.7889045761679491
2023-08-02,Delhi,65.43919309040223,149.7254132776888,54.20504247989855,0.7858507412501048
2023-08-03,Delhi,62.51466640343657,131.7853889096601,34.477769557190285,1.026586363551102
2023-08-04,Delhi,78.04384531276949,82.10639712506921,55.47505201330061,1.2591755346191045
2023-08-05,Delhi,65.80816964273421,110.3074610016004,42.85865390724905,0.966891357997405
2023-08-06,Delhi,84.87816409009245,170.25511346915874,38.2305277250595,0.7403405510923092
2023-08-07,Delhi,54.31021157978209,101.72674900145202,39.66873027126203,1.2589115727035576
2023-08-08,Delhi,67.23583051445743,125.59469879097246,39.83577103927248,1.137678654689617
2023-08-09,Delhi,112.90398638810433,106.72828067699199,35.10560557481778,1.1088321754138144
2023-08-10,Delhi,85.22837234439467,166.16768314340084,45.839281853259635,0.8281415818425881
2023-08-11,Delhi,83.85982246038463,147.7175895145727,48.204821811973645,1.0014548062214597
2023-08-12,Delhi,91.00012034383731,149.2323897611418,53.82158991037527,1.0297419775179286
2023-08-13,Delhi,72.49322879524719,123.66784216083308,52.06508966508357,0.7366128658025528
2023-08-14,Delhi,80.53009963309351,110.16652969181598,40.28744822934817,1.1556903725214598
2023-08-15,Delhi,77.86648602029855,121.16091370390372,26.401438590200808,1.0492507132054443
2023-08-16,Delhi,84.68226271711613,174.08136808263652,36.92221765046999,0.9438300655327878
2023-08-17,Delhi,78.74075525566133,159.43633199408686,39.047044676130476,0.9558043051540679
2023-08-18,Delhi,84.11844764574809,124.66522807890895,35.535663854494715,0.9388179985796615
2023-08-19,Delhi,91.10447624789659,94.3371175147235,41.32969674146876,0.7599758370121654
2023-08-20,Delhi,92.92569943387264,81.92032738040564,34.410781527284115,0.9754423750129042
2023-08-21,Delhi,98.4828604385151,118.35624347317531,34.44800473306802,1.2762314138881181
2023-08-22,Delhi,53.279791493756335,65.02985108449795,44.40014450053332,0.7995891551294778
2023-08-23,Delhi,59.681507743039305,137.70891118248383,42.43800713771199,0.7871842738526543
2023-08-24,Delhi,55.79543401993658,141.81143320700363,46.50201177958661,0.8801648272441235
2023-08-25,Delhi,102.69955494071499,93.24788084184618,24.74474829075261,0.7616183860237511
2023-08-26,Delhi,74.31620975466754,126.08348623306729,37.5876394214367,0.9704110793028594
2023-08-27,Delhi,56.22690863714334,156.09411510183148,39.178488216074314,1.1234591663176254
2023-08-28,Delhi,80.14088019566556,131.4188304788446,45.69767280232204,0.9895417120034631
2023-08-29,Delhi,84.64084139801315,153.2288132533108,41.9652116970147,1.0418007515177026
2023-08-30,Delhi,73.6539645856916,156.0029303862368,33.2360769794073,1.260188086582163
2023-08-31,Delhi,74.39763074033485,84.2306224470488,41.28104414910789,0.7637896685050238
2023-09-01,Delhi,87.60965323483086,103.68440051744022,35.538165667852205,0.5220918538108938
2023-09-02,Delhi,68.21540521126386,59.40301683427608,24.16097176514277,1.0520829312288595
2023-09-03,Delhi,86.78700237976248,130.63643904462413,30.33023856870787,0.890457728771604
2023-09-04,Delhi,74.94596191364147,91.04088277018643,55.0339830176715,1.0754724581151343
2023-09-05,Delhi,71.68553739255503,120.67214597486327,42.08382807947552,0.49165302631514185
2023-09-06,Delhi,71.29233926219105,102.95039380005504,29.983799901050844,0.8437799414228091
2023-09-07,Delhi,101.96529790274283,136.02107153167526,34.28821010217203,1.0145165562712317
2023-09-08,Delhi,95.99033154879004,143.11584207281922,40.59630369920174,0.7706126444588852
2023-09-09,Delhi,85.47334970420386,129.83713463554375,48.95193220027733,1.0270343603363938
2023-09-10,Delhi,90.74329072979003,106.6191197109858,53.173940656343255,0.9395199209384799
2023-09-11,Delhi,106.12891308937898,102.7703045477608,57.359638031652494,0.9395821566925295
2023-09-12,Delhi,65.22872994578327,107.90285414864196,36.7965269180568,0.9848331892803833
2023-09-13,Delhi,82.8425323205325,105.65749990153553,39.756454077390174,1.3284540717223727
2023-09-14,Delhi,100.91314755151066,130.9080917418508,40.380034781682,0.9240062653436523
2023-09-15,Delhi,84.20276959095625,94.43018587003986,37.42623462576655,0.5662831852244821
2023-09-16,Delhi,80.98834683907918,136.17989849256853,35.16813537700626,1.2147973526580067
2023-09-17,Delhi,56.61351505496488,83.3906279947545,42.24451818559972,1.109419660522431
2023-09-18,Delhi,100.25891537186803,108.5278934282765,50.78680833431296,0.8922983060998586
2023-09-19,Delhi,72.41059050088771,142.09149843716682,46.5232287841342,0.5847215686031502
2023-09-20,Delhi,97.14810524588844,154.5022838536863,33.74437298490471,0.9791607066874819
2023-09-21,Delhi,82.41045279424108,126.51684414559767,34.4969484615458,0.7656753264123897
2023-09-22,Delhi,74.61668893512832,149.31822548148412,45.43600154594432,0.8258771335827788
2023-09-23,Delhi,86.57548065972517,48.78643448424812,51.48765700372103,0.5520572442443801
2023-09-24,Delhi,69.56338587895301,92.0082526343464,27.053185242790942,1.1321653574757038
2023-09-25,Delhi,67.98448198032163,128.6625970432679,39.53079421120816,0.9954081654446243
2023-09-26,Delhi,76.15232836590383,87.92519439528576,49.9626681944714,0.8012486833677375
2023-09-27,Delhi,51.651271520103734,109.29712097585218,55.00759790634311,1.0700443484226987
2023-09-28,Delhi,69.7702179838821,111.26855739203928,36.783649487826175,1.3153495967121682
2023-09-29,Delhi,80.7290317834733,130.75104117977673,50.30283454031842,0.9477578318053027
2023-09-30,Delhi,71.11436781268945,115.09125377287555,39.283987405859364,0.8925555526980317
2023-10-01,Delhi,85.9144431545547,121.29864714518249,47.32640077215579,0.8838566839782835
2023-10-02,Delhi,76.17952785474137,70.04498288669731,49.16327674702482,0.9692976951795985
2023-10-03,Delhi,89.97015164789478,47.593615545157775,60.883747047807276,0.8720820743689652
2023-10-04,Delhi,91.62274225106275,94.00235182186174,46.1277390506257,0.6893168873652687
2023-10-05,Delhi,65.64346558956292,167.85078384666966,38.09317599236653,0.9434865746359447
2023-10-06,Delhi,88.05101596033131,132.39204719931513,41.504189051435766,0.9729922004932451
2023-10-07,Delhi,111.05123377857413,118.55953007416036,42.010990467149675,1.1101308792015225
2023-10-08,Delhi,91.58288899436975,149.6757576390095,46.38730222029184,0.6713990174539033
2023-10-09,Delhi,99.50147298451644,91.3413651745328,43.02635465239033,0.7491448299961284
2023-10-10,Delhi,74.0379248011051,128.21906025758702,43.21357215450273,0.984384150847057
2023-10-11,Delhi,99.20566903587971,131.3383575378495,37.558433647093516,1.0928174336576715
2023-10-12,Delhi,92.8420573338696,89.30980462157518,45.97400069849858,1.0402345484621798
2023-10-13,Delhi,70.53654744960012,154.3926703327905,38.499444129674735,0.9251152906943084
2023-10-14,Delhi,72.40392263574195,120.3894761895367,29.037249131047982,0.6119898234811412
2023-10-15,Delhi,98.91757594837458,98.82596629204181,30.086076505436928,0.46932197727925706
2023-10-16,Delhi,65.41557378465747,86.92275516481254,56.42015160136369,1.101963417868527
2023-10-17,Delhi,64.67774482233415,176.31089513360772,49.81765486991594,0.8350337232982755
2023-10-18,Delhi,37.508914276896405,177.27356431476855,26.10427533236404,0.5709202506086216
2023-10-19,Delhi,90.3385564801446,180.99381015848184,53.84272818510518,1.012781824010472
2023-10-20,Delhi,83.92131512497929,141.3353889695077,47.589285897867654,0.9562382847938752
2023-10-21,Delhi,76.56301655927814,118.43517180251195,32.46035411133324,0.8438649846266452
2023-10-22,Delhi,49.605647787069216,117.54150933013125,30.114088928490826,0.6792821365568458
2023-10-23,Delhi,77.69841226730217,154.80005715861498,49.183166060023126,0.5858998792753646
2023-10-24,Delhi,60.15557795144494,143.5192796997054,30.175126064616904,0.8550733700005951
2023-10-25,Delhi,83.25078148536828,95.79138862840912,41.0537550614596,0.6331949010163591
2023-10-26,Delhi,65.9794853407318,127.99454835356343,24.070062664683306,0.9880949475920798
2023-10-27,Delhi,74.70543301609978,133.8122488604287,42.23914134064661,1.1728280859947688
2023-10-28,Delhi,76.87836753971861,109.26486147186867,41.222975030322836,1.0086596058072776
2023-10-29,Delhi,75.73290105488556,121.01479228009705,32.980083121932445,0.7674198164898104
2023-10-30,Delhi,53.96092092300459,163.7394185796735,27.56136764608715,0.7614189604408186
2023-10-31,Delhi,64.22389101646203,142.37310942361103,37.05050321707972,1.1495484145347468
2023-11-01,Delhi,64.89764063634198,126.97485405559505,31.646529467402427,1.3290298255546777
2023-11-02,Delhi,57.18602371455731,127.74551775567569,46.337768809320984,0.9827598194902997
2023-11-03,Delhi,72.22068511683437,116.75448250666435,40.438114719791095,0.8705995996743023
2023-11-04,Delhi,89.45818675192365,175.26307503978379,34.425082149921664,0.6260394040841845
2023-11-05,Delhi,73.67576927473118,184.49273344135798,31.963254320302692,1.2278233610888134
2023-11-06,Delhi,100.1655122111466,106.16029395730014,45.689830791852756,1.2256793246257076
2023-11-07,Delhi,69.3130838851877,114.91049099744096,34.18319086051356,0.6970486538614267
